695973 | 03AQ02 Mar 23 23:30:12 03 | L03 VWDAA01    | 12:34:15.5  -5:17:18 2000 |  140 | g | 1.18 | 1.23 1.30   337 |P 3 O Q|
742737 | 04AQ03 Apr 25 22:29:18 04 | L06 2058p013   | 13:37:43.0  -8:42:36 2000 |   70 | g | 1.20 | 0.71 0.83   280 |P 1 V Q|
742738 | 04AQ03 Apr 25 22:31:19 04 | L06 2062p004   | 13:37:43.0  -9:40:48 2000 |   70 | g | 1.21 | 0.70 0.83   284 |P 1 V Q|
742739 | 04AQ03 Apr 25 22:38:48 04 | L06 2069p013   | 13:41:39.0  -9:05:06 2000 |   70 | g | 1.20 | 0.76 0.88   281 |P 1 V Q|
742740 | 04AQ03 Apr 25 22:40:50 04 | L06 2072p004   | 13:41:39.0 -10:03:17 2000 |   70 | g | 1.21 | 0.75 0.86   282 |P 1 V Q|
742741 | 04AQ03 Apr 25 22:42:53 04 | L06 2079p013   | 13:45:36.0  -9:27:22 2000 |   70 | g | 1.20 | 0.71 0.82   285 |P 1 V Q|
742742 | 04AQ03 Apr 25 22:46:58 04 | L06 2083p004   | 13:45:36.0 -10:25:34 2000 |   70 | g | 1.21 | 0.69 0.81   280 |P 1 V Q|
742743 | 04AQ03 Apr 25 22:49:00 04 | L06 2090p013   | 13:49:33.0  -9:49:26 2000 |   70 | g | 1.20 | 0.68 0.80   276 |P 1 V Q|
742744 | 04AQ03 Apr 25 22:51:02 04 | L06 2017p013   | 13:22:00.0  -7:10:41 2000 |   70 | g | 1.14 | 0.63 0.76   260 |P 1 V Q|
742745 | 04AQ03 Apr 25 22:53:06 04 | L06 2020p004   | 13:22:00.0  -8:08:53 2000 |   70 | g | 1.15 | 0.66 0.80   266 |P 1 V Q|
742746 | 04AQ03 Apr 25 22:55:08 04 | L06 2027p013   | 13:25:55.0  -7:33:57 2000 |   70 | g | 1.14 | 0.66 0.79   259 |P 1 V Q|
742747 | 04AQ03 Apr 25 22:57:10 04 | L06 2031p004   | 13:25:55.0  -8:32:09 2000 |   70 | g | 1.15 | 0.64 0.77   260 |P 1 V Q|
742748 | 04AQ03 Apr 25 22:59:13 04 | L06 2037p013   | 13:29:51.0  -7:57:01 2000 |   70 | g | 1.15 | 0.71 0.83   262 |P 1 V Q|
742749 | 04AQ03 Apr 25 23:01:15 04 | L06 2041p004   | 13:29:51.0  -8:55:13 2000 |   70 | g | 1.15 | 0.66 0.79   265 |P 1 V Q|
742750 | 04AQ03 Apr 25 23:03:18 04 | L06 2048p013   | 13:33:47.0  -8:19:55 2000 |   70 | g | 1.15 | 0.70 0.82   264 |P 1 V Q|
742751 | 04AQ03 Apr 25 23:05:20 04 | L06 2051p004   | 13:33:47.0  -9:18:07 2000 |   70 | g | 1.16 | 0.71 0.84   262 |P 1 V Q|
742752 | 04AQ03 Apr 25 23:07:22 04 | L06 2058p013   | 13:37:43.0  -8:42:36 2000 |   70 | g | 1.15 | 0.70 0.82   264 |P 1 V Q|
742753 | 04AQ03 Apr 25 23:09:24 04 | L06 2062p004   | 13:37:43.0  -9:40:48 2000 |   70 | g | 1.16 | 0.65 0.77   262 |P 1 V Q|
742754 | 04AQ03 Apr 25 23:11:27 04 | L06 2069p013   | 13:41:39.0  -9:05:06 2000 |   70 | g | 1.16 | 0.66 0.79   264 |P 1 V Q|
742755 | 04AQ03 Apr 25 23:13:29 04 | L06 2072p004   | 13:41:38.9 -10:03:17 2000 |   70 | g | 1.17 | 0.68 0.80   269 |P 1 V Q|
742756 | 04AQ03 Apr 25 23:15:32 04 | L06 2079p013   | 13:45:36.0  -9:27:22 2000 |   70 | g | 1.16 | 0.69 0.80   262 |P 1 V Q|
742757 | 04AQ03 Apr 25 23:17:34 04 | L06 2083p004   | 13:45:36.0 -10:25:34 2000 |   70 | g | 1.17 | 0.65 0.77   270 |P 1 V Q|
742758 | 04AQ03 Apr 25 23:19:37 04 | L06 2090p013   | 13:49:33.0  -9:49:26 2000 |   70 | g | 1.17 | 0.65 0.78   264 |P 1 V Q|
742852 | 04AQ03 Apr 26 21:32:50 04 | L06 2017p013N  | 13:21:46.0  -7:08:41 2000 |   90 | g | 1.27 | 1.09 1.17   558 |P 1 V Q|
742853 | 04AQ03 Apr 26 21:35:14 04 | L06 2020p004N  | 13:21:46.0  -8:06:53 2000 |   90 | g | 1.28 | 1.00 1.08   560 |P 1 V Q|
742854 | 04AQ03 Apr 26 21:37:35 04 | L06 2027p013N  | 13:25:41.0  -7:31:57 2000 |   90 | g | 1.28 | 0.99 1.08   554 |P 1 V Q|
742855 | 04AQ03 Apr 26 21:39:56 04 | L06 2031p004N  | 13:25:40.9  -8:30:08 2000 |   90 | g | 1.28 | 0.95 1.05   559 |P 1 V Q|
742856 | 04AQ03 Apr 26 21:42:18 04 | L06 2037p013N  | 13:29:37.0  -7:55:01 2000 |   90 | g | 1.28 | 0.98 1.06   554 |P 1 V Q|
742857 | 04AQ03 Apr 26 21:44:39 04 | L06 2041p004N  | 13:29:37.0  -8:53:13 2000 |   90 | g | 1.28 | 0.85 0.94   553 |P 1 V Q|
742858 | 04AQ03 Apr 26 21:47:00 04 | L06 2048p013N  | 13:33:33.0  -8:17:55 2000 |   90 | g | 1.28 | 0.83 0.93   555 |P 1 V Q|
742859 | 04AQ03 Apr 26 21:49:22 04 | L06 2051p004N  | 13:33:33.0  -9:16:07 2000 |   90 | g | 1.29 | 0.89 0.98   549 |P 1 V Q|
742860 | 04AQ03 Apr 26 21:51:44 04 | L06 2058p013N  | 13:37:29.0  -8:40:36 2000 |   90 | g | 1.28 | 0.87 0.96   541 |P 1 V Q|
742861 | 04AQ03 Apr 26 21:54:07 04 | L06 2062p004N  | 13:37:29.0  -9:38:48 2000 |   90 | g | 1.29 | 0.91 1.00   554 |P 1 V Q|
742862 | 04AQ03 Apr 26 21:56:30 04 | L06 2069p013N  | 13:41:25.0  -9:03:06 2000 |   90 | g | 1.29 | 0.87 0.96   548 |P 1 V Q|
742863 | 04AQ03 Apr 26 21:58:52 04 | L06 2072p004N  | 13:41:25.0 -10:01:18 2000 |   90 | g | 1.29 | 0.82 0.92   547 |P 1 V Q|
742864 | 04AQ03 Apr 26 22:01:15 04 | L06 2079p013N  | 13:45:22.0  -9:25:22 2000 |   90 | g | 1.29 | 0.89 0.99   543 |P 1 V Q|
742865 | 04AQ03 Apr 26 22:03:38 04 | L06 2083p004N  | 13:45:22.0 -10:23:34 2000 |   90 | g | 1.29 | 0.94 1.01   550 |P 1 V Q|
742866 | 04AQ03 Apr 26 22:06:01 04 | L06 2090p013N  | 13:49:19.0  -9:47:26 2000 |   90 | g | 1.29 | 0.87 0.96   543 |P 1 V Q|
745329 | 04AQ05 May 23 22:29:16 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |   70 | g | 1.28 | 0.65 0.77   203 |P 1 V Q|
745330 | 04AQ05 May 23 22:31:17 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |   70 | g | 1.29 | 0.63 0.75   202 |P 1 V Q|
745331 | 04AQ05 May 23 22:33:18 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |   70 | g | 1.28 | 0.63 0.75   204 |P 1 V Q|
745332 | 04AQ05 May 23 22:35:19 04 | L06 2283m013   | 15:01:32.9 -18:36:26 2000 |   70 | g | 1.30 | 0.66 0.77   203 |P 1 V Q|
745333 | 04AQ05 May 23 22:37:20 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |   70 | g | 1.29 | 0.67 0.78   198 |P 1 V Q|
745334 | 04AQ05 May 23 22:39:21 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |   70 | g | 1.30 | 0.64 0.76   200 |P 1 V Q|
745335 | 04AQ05 May 23 22:41:22 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |   70 | g | 1.29 | 0.68 0.78   203 |P 1 V Q|
745336 | 04AQ05 May 23 22:43:22 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |   70 | g | 1.31 | 0.67 0.78   200 |P 1 V Q|
745337 | 04AQ05 May 23 22:45:23 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |   70 | g | 1.30 | 0.66 0.78   204 |P 1 V Q|
745338 | 04AQ05 May 23 22:47:24 04 | L06 2313m014   | 15:13:45.0 -19:25:38 2000 |   70 | g | 1.31 | 0.67 0.77   212 |P 1 V Q|
745339 | 04AQ05 May 23 22:49:25 04 | L06 2320m004   | 15:17:49.0 -18:43:10 2000 |   70 | g | 1.30 | 0.66 0.77   198 |P 1 V Q|
745340 | 04AQ05 May 23 22:51:26 04 | L06 2323m014   | 15:17:49.0 -19:41:22 2000 |   70 | g | 1.32 | 0.68 0.78   197 |P 1 V Q|
745341 | 04AQ05 May 23 22:53:27 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |   70 | g | 1.31 | 0.66 0.78   194 |P 1 V Q|
745342 | 04AQ05 May 23 22:55:28 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |   70 | g | 1.32 | 0.67 0.79   195 |P 1 V Q|
745343 | 04AQ05 May 23 22:57:30 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |   70 | g | 1.31 | 0.67 0.79   189 |P 1 V Q|
745344 | 04AQ05 May 23 22:59:33 04 | L06 2343m014   | 15:25:58.9 -20:11:46 2000 |   70 | g | 1.33 | 0.67 0.79   197 |P 1 V Q|
745345 | 04AQ05 May 23 23:01:35 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |   70 | g | 1.26 | 0.65 0.77   179 |P 1 V Q|
745346 | 04AQ05 May 23 23:03:37 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |   70 | g | 1.27 | 0.66 0.78   177 |P 1 V Q|
745347 | 04AQ05 May 23 23:06:37 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |   70 | g | 1.26 | 0.68 0.80   177 |P 1 V Q|
745348 | 04AQ05 May 23 23:08:39 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |   70 | g | 1.28 | 0.69 0.80   174 |P 1 V Q|
745349 | 04AQ05 May 23 23:10:41 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |   70 | g | 1.27 | 0.67 0.80   175 |P 1 V Q|
745350 | 04AQ05 May 23 23:12:42 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |   70 | g | 1.28 | 0.65 0.78   179 |P 1 V Q|
745351 | 04AQ05 May 23 23:14:42 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |   70 | g | 1.27 | 0.65 0.77   175 |P 1 V Q|
745352 | 04AQ05 May 23 23:16:43 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |   70 | g | 1.29 | 0.65 0.77   178 |P 1 V Q|
745353 | 04AQ05 May 23 23:18:45 04 | L06 2310m004   | 15:13:44.9 -18:27:27 2000 |   70 | g | 1.27 | 0.68 0.80   180 |P 1 V Q|
745354 | 04AQ05 May 23 23:20:45 04 | L06 2313m014   | 15:13:44.9 -19:25:38 2000 |   70 | g | 1.29 | 0.66 0.78   195 |P 1 V Q|
745355 | 04AQ05 May 23 23:25:31 04 | L06 2320m004   | 15:17:49.0 -18:43:09 2000 |   70 | g | 1.28 | 0.66 0.78   180 |P 1 V Q|
745356 | 04AQ05 May 23 23:27:33 04 | L06 2323m014   | 15:17:49.0 -19:41:22 2000 |   70 | g | 1.30 | 0.72 0.82   181 |P 1 V Q|
745357 | 04AQ05 May 23 23:29:34 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |   70 | g | 1.28 | 0.68 0.80   180 |P 1 V Q|
745358 | 04AQ05 May 23 23:31:35 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |   70 | g | 1.30 | 0.73 0.83   180 |P 1 V Q|
745359 | 04AQ05 May 23 23:33:36 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |   70 | g | 1.29 | 0.72 0.83   184 |P 1 V Q|
745360 | 04AQ05 May 23 23:35:37 04 | L06 2343m014   | 15:25:59.0 -20:11:46 2000 |   70 | g | 1.31 | 0.77 0.87   181 |P 1 V Q|
745361 | 04AQ05 May 23 23:37:37 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |   70 | g | 1.26 | 0.69 0.80   175 |P 1 V Q|
745362 | 04AQ05 May 23 23:39:38 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |   70 | g | 1.28 | 0.68 0.80   174 |P 1 V Q|
745363 | 04AQ05 May 23 23:41:43 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |   70 | g | 1.27 | 0.67 0.78   179 |P 1 V Q|
745364 | 04AQ05 May 23 23:43:44 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |   70 | g | 1.29 | 0.69 0.82   177 |P 1 V Q|
745365 | 04AQ05 May 23 23:45:46 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |   70 | g | 1.27 | 0.74 0.86   180 |P 1 V Q|
745366 | 04AQ05 May 23 23:47:49 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |   70 | g | 1.29 | 0.72 0.82   175 |P 1 V Q|
745367 | 04AQ05 May 23 23:49:50 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |   70 | g | 1.28 | 0.70 0.81   177 |P 1 V Q|
745368 | 04AQ05 May 23 23:51:52 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |   70 | g | 1.30 | 0.73 0.84   184 |P 1 V Q|
745369 | 04AQ05 May 23 23:53:54 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |   70 | g | 1.28 | 0.71 0.83   182 |P 1 V Q|
745370 | 04AQ05 May 23 23:55:57 04 | L06 2313m014   | 15:13:45.0 -19:25:38 2000 |   70 | g | 1.30 | 0.72 0.83   200 |P 1 V Q|
745371 | 04AQ05 May 23 23:57:57 04 | L06 2320m004   | 15:17:49.0 -18:43:10 2000 |   70 | g | 1.29 | 0.76 0.87   186 |P 1 V Q|
745372 | 04AQ05 May 23 23:59:58 04 | L06 2323m014   | 15:17:49.0 -19:41:22 2000 |   70 | g | 1.31 | 0.66 0.77   179 |P 1 V Q|
745373 | 04AQ05 May 24 00:01:59 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |   70 | g | 1.29 | 0.67 0.79   182 |P 1 V Q|
745374 | 04AQ05 May 24 00:04:00 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |   70 | g | 1.31 | 0.73 0.84   185 |P 1 V Q|
745375 | 04AQ05 May 24 00:06:01 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |   70 | g | 1.30 | 0.67 0.79   185 |P 1 V Q|
745376 | 04AQ05 May 24 00:08:02 04 | L06 2343m014   | 15:25:59.0 -20:11:46 2000 |   70 | g | 1.32 | 0.74 0.85   186 |P 1 V Q|
745461 | 04AQ05 May 24 22:42:05 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |   70 | g | 1.26 | 0.79 0.87   263 |P 1 V Q|
745462 | 04AQ05 May 24 22:44:06 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |   70 | g | 1.28 | 0.78 0.89   259 |P 1 V Q|
745463 | 04AQ05 May 24 22:46:07 04 | L06 2280m004   | 15:01:32.9 -17:38:14 2000 |   70 | g | 1.27 | 0.67 0.79   261 |P 1 V Q|
745464 | 04AQ05 May 24 22:48:07 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |   70 | g | 1.28 | 0.65 0.78   259 |P 1 V Q|
745465 | 04AQ05 May 24 22:50:09 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |   70 | g | 1.27 | 0.64 0.77   259 |P 1 V Q|
745466 | 04AQ05 May 24 22:52:10 04 | L06 2293m013   | 15:05:36.9 -18:53:10 2000 |   70 | g | 1.29 | 0.69 0.82   265 |P 1 V Q|
745467 | 04AQ05 May 24 22:54:11 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |   70 | g | 1.28 | 0.67 0.80   261 |P 1 V Q|
745468 | 04AQ05 May 24 22:56:12 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |   70 | g | 1.29 | 0.72 0.83   260 |P 1 V Q|
745469 | 04AQ05 May 24 22:58:13 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |   70 | g | 1.28 | 0.63 0.77   263 |P 1 V Q|
745470 | 04AQ05 May 24 23:00:14 04 | L06 2313m014   | 15:13:45.0 -19:25:38 2000 |   70 | g | 1.30 | 0.67 0.80   273 |P 1 V Q|
745471 | 04AQ05 May 24 23:02:15 04 | L06 2320m004   | 15:17:49.0 -18:43:10 2000 |   70 | g | 1.29 | 0.72 0.84   254 |P 1 V Q|
745472 | 04AQ05 May 24 23:04:15 04 | L06 2323m014   | 15:17:48.9 -19:41:22 2000 |   70 | g | 1.30 | 0.73 0.84   258 |P 1 V Q|
745473 | 04AQ05 May 24 23:06:16 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |   70 | g | 1.29 | 0.73 0.84   259 |P 1 V Q|
745474 | 04AQ05 May 24 23:08:17 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |   70 | g | 1.31 | 0.69 0.80   257 |P 1 V Q|
745475 | 04AQ05 May 24 23:10:18 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |   70 | g | 1.30 | 0.72 0.83   250 |P 1 V Q|
745476 | 04AQ05 May 24 23:12:19 04 | L06 2343m014   | 15:25:58.9 -20:11:46 2000 |   70 | g | 1.31 | 0.69 0.81   254 |P 1 V Q|
749862 | 04AQ06 Jun 09 20:23:02 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |  180 | i | 1.42 | 0.68 0.77   795 |P 1 V Q|
749863 | 04AQ06 Jun 09 20:28:25 04 | L06 2273m013   | 14:57:30.0 -18:19:21 2000 |  180 | i | 1.42 | 0.67 0.77   769 |P 1 V Q|
749864 | 04AQ06 Jun 09 20:33:34 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |  180 | i | 1.40 | 0.70 0.79   760 |P 1 V Q|
749865 | 04AQ06 Jun 09 20:38:34 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |  180 | i | 1.41 | 0.61 0.71   750 |P 1 V Q|
749866 | 04AQ06 Jun 09 20:43:20 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |  180 | i | 1.39 | 0.67 0.77   730 |P 1 V Q|
749867 | 04AQ06 Jun 09 20:47:43 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |  180 | i | 1.40 | 0.91 1.00   744 |P 4 O Q|
749868 | 04AQ06 Jun 09 20:52:38 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |  180 | i | 1.38 | 0.74 0.81   736 |P 1 V Q|
749869 | 04AQ06 Jun 09 20:59:42 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |  180 | i | 1.36 | 0.76 0.83   723 |P 1 V Q|
749870 | 04AQ06 Jun 09 21:07:11 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |  180 | i | 1.36 | 0.77 0.85   722 |P 1 V Q|
749871 | 04AQ06 Jun 09 21:12:23 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |  180 | i | 1.35 | 0.83 0.90   720 |P 1 V Q|
749872 | 04AQ06 Jun 09 21:17:07 04 | L06 2313m014   | 15:13:45.0 -19:25:38 2000 |  180 | i | 1.36 | 0.96 1.02   734 |P 1 V Q|
749873 | 04AQ06 Jun 09 21:21:29 04 | L06 2320m004   | 15:17:49.0 -18:43:10 2000 |  180 | i | 1.34 | 0.88 0.94   703 |P 1 V Q|
749874 | 04AQ06 Jun 09 21:25:29 04 | L06 2323m014   | 15:17:48.9 -19:41:21 2000 |  180 | i | 1.35 | 0.88 0.93   702 |P 1 V Q|
749875 | 04AQ06 Jun 09 21:29:52 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |  180 | i | 1.34 | 0.84 0.88   707 |P 1 V Q|
749876 | 04AQ06 Jun 09 21:35:44 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |  180 | i | 1.35 | 0.80 0.88   723 |P 1 V Q|
749877 | 04AQ06 Jun 09 21:40:32 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |  180 | i | 1.33 | 0.86 0.91   714 |P 1 V Q|
749878 | 04AQ06 Jun 09 21:44:57 04 | L06 2343m014   | 15:25:59.0 -20:11:46 2000 |  180 | i | 1.34 | 0.87 0.92   721 |P 1 V Q|
749880 | 04AQ06 Jun 09 21:56:25 04 | L06 2270m004   | 14:57:30.0 -17:21:10 2000 |  180 | i | 1.26 | 0.78 0.87   698 |P 1 V Q|
749881 | 04AQ06 Jun 09 22:01:30 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |  180 | i | 1.27 | 0.87 0.96   705 |P 1 V Q|
749882 | 04AQ06 Jun 09 22:07:27 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |  180 | i | 1.26 | 0.80 0.90   711 |P 1 V Q|
749883 | 04AQ06 Jun 09 22:13:18 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |  180 | i | 1.28 | 0.88 0.97   736 |P 1 V Q|
749884 | 04AQ06 Jun 09 22:19:39 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |  180 | i | 1.28 | 0.91 0.98   745 |P 1 V Q|
749885 | 04AQ06 Jun 09 22:24:17 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |  180 | i | 1.27 | 0.87 0.95   747 |P 1 V Q|
749886 | 04AQ06 Jun 09 22:31:20 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |  180 | i | 1.29 | 0.90 0.99   739 |P 1 V Q|
749887 | 04AQ06 Jun 09 22:37:27 04 | L06 2300m004   | 15:09:40.0 -18:11:21 2000 |  180 | i | 1.27 | 0.86 0.94   719 |P 1 V Q|
749888 | 04AQ06 Jun 09 22:43:40 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |  180 | i | 1.29 | 0.76 0.85   725 |P 1 V Q|
749889 | 04AQ06 Jun 09 22:53:05 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |  180 | i | 1.29 | 0.75 0.83   765 |P 1 V Q|
749890 | 04AQ06 Jun 09 22:59:36 04 | L06 2313m014   | 15:13:44.9 -19:25:37 2000 |  180 | i | 1.31 | 0.75 0.81   805 |P 1 V Q|
749891 | 04AQ06 Jun 09 23:03:26 04 | L06 2320m004   | 15:17:48.9 -18:43:10 2000 |  180 | i | 1.30 | 0.70 0.77   786 |P 1 V Q|
749892 | 04AQ06 Jun 09 23:07:40 04 | L06 2323m014   | 15:17:49.0 -19:41:22 2000 |  180 | i | 1.32 | 0.68 0.75   799 |P 1 V Q|
749893 | 04AQ06 Jun 09 23:12:37 04 | L06 2330m004   | 15:21:54.0 -18:58:32 2000 |  180 | i | 1.31 | 0.74 0.81   788 |P 1 V Q|
749894 | 04AQ06 Jun 09 23:17:14 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |  180 | i | 1.33 | 0.74 0.80   812 |P 1 V Q|
749895 | 04AQ06 Jun 09 23:22:26 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |  180 | i | 1.32 | 0.74 0.80   797 |P 1 V Q|
749896 | 04AQ06 Jun 09 23:27:42 04 | L06 2343m014   | 15:25:59.0 -20:11:46 2000 |  180 | i | 1.35 | 0.82 0.86   842 |P 1 V Q|
749898 | 04AQ06 Jun 09 23:40:03 04 | L06 2270m004   | 14:57:29.9 -17:21:10 2000 |  180 | i | 1.38 | 0.94 1.01   858 |P 1 V Q|
749899 | 04AQ06 Jun 09 23:44:26 04 | L06 2273m013   | 14:57:30.0 -18:19:22 2000 |  180 | i | 1.42 | 0.82 0.90   853 |P 1 V Q|
749900 | 04AQ06 Jun 09 23:49:24 04 | L06 2280m004   | 15:01:33.0 -17:38:14 2000 |  180 | i | 1.41 | 0.88 0.96   854 |P 1 V Q|
749901 | 04AQ06 Jun 09 23:55:33 04 | L06 2283m013   | 15:01:33.0 -18:36:26 2000 |  180 | i | 1.45 | 0.80 0.87   884 |P 1 V Q|
749902 | 04AQ06 Jun 10 00:00:45 04 | L06 2290m004   | 15:05:37.0 -17:54:58 2000 |  180 | i | 1.44 | 0.85 0.93   894 |P 1 V Q|
749903 | 04AQ06 Jun 10 00:08:02 04 | L06 2293m013   | 15:05:37.0 -18:53:10 2000 |  180 | i | 1.49 | 1.00 1.07   904 |P 1 V Q|
749904 | 04AQ06 Jun 10 00:12:48 04 | L06 2300m004   | 15:09:40.0 -18:11:22 2000 |  180 | i | 1.47 | 1.08 1.14   890 |P 1 V Q|
749905 | 04AQ06 Jun 10 00:20:01 04 | L06 2303m014   | 15:09:40.0 -19:09:34 2000 |  180 | i | 1.53 | 1.05 1.10   908 |P 1 V Q|
749906 | 04AQ06 Jun 10 00:25:18 04 | L06 2310m004   | 15:13:45.0 -18:27:27 2000 |  180 | i | 1.51 | 0.98 1.03   913 |P 1 V Q|
749907 | 04AQ06 Jun 10 00:31:53 04 | L06 2313m014   | 15:13:45.0 -19:25:38 2000 |  180 | i | 1.57 | 0.91 0.96   937 |P 1 V Q|
749908 | 04AQ06 Jun 10 00:38:04 04 | L06 2320m004   | 15:17:49.0 -18:43:10 2000 |  180 | i | 1.56 | 0.93 0.99   908 |P 1 V Q|
749909 | 04AQ06 Jun 10 00:44:32 04 | L06 2323m014   | 15:17:49.0 -19:41:22 2000 |  180 | i | 1.62 | 1.04 1.09   933 |P 1 V Q|
749910 | 04AQ06 Jun 10 00:49:44 04 | L06 2330m004   | 15:21:53.9 -18:58:32 2000 |  180 | i | 1.61 | 1.03 1.09   928 |P 1 V Q|
749911 | 04AQ06 Jun 10 00:55:31 04 | L06 2333m014   | 15:21:54.0 -19:56:44 2000 |  180 | i | 1.67 | 0.85 0.91   974 |P 1 V Q|
749912 | 04AQ06 Jun 10 01:00:41 04 | L06 2340m004   | 15:25:59.0 -19:13:34 2000 |  180 | i | 1.66 | 0.86 0.91   989 |P 1 V Q|
749913 | 04AQ06 Jun 10 01:05:16 04 | L06 2343m014   | 15:25:59.0 -20:11:46 2000 |  180 | i | 1.72 | 0.92 0.96  1039 |P 1 V Q|
750244 | 04AQ06 Jun 13 22:17:50 04 | L03 tmp1       | 13:00:42.6  -6:25:30 2000 |  300 | i | 1.38 | 0.79 0.87  1624 |A 5 O Q|
750245 | 04AQ06 Jun 13 22:36:17 04 | L03 tmp1       | 13:00:42.6  -6:25:29 2000 |  300 | i | 1.48 | 0.91 0.98  1722 |A 5 O Q|
750309 | 04AQ06 Jun 14 20:06:41 04 | L03 tmp1       | 13:00:42.6  -6:25:29 2000 |  300 | i | 1.12 | 1.11 1.16  1830 |A 2 V Q|
750310 | 04AQ06 Jun 14 20:11:30 04 | L03 tmp2       | 13:07:43.7  -8:16:24 2000 |  180 | i | 1.14 | 1.02 1.09   936 |P 2 V Q|
750311 | 04AQ06 Jun 14 20:16:31 04 | L03 tmp2a      | 13:01:36.6  -7:38:11 2000 |  180 | i | 1.13 | 1.13 1.18   892 |A 2 O Q|
750313 | 04AQ06 Jun 14 20:29:48 04 | L03 tmp3       | 13:08:37.1  -6:39:30 2000 |  300 | i | 1.13 | 1.06 1.11  1430 |A 2 V Q|
750314 | 04AQ06 Jun 14 20:37:27 04 | L03 tmp4       | 13:11:14.4  -6:30:54 2000 |  300 | i | 1.13 | 1.01 1.05  1428 |A 2 V Q|
750315 | 04AQ06 Jun 14 20:44:24 04 | L03 tmp5       | 13:14:49.2  -7:13:11 2000 |  300 | i | 1.14 | 1.13 1.17  1479 |A 3 O Q|
