695703 | 03AQ02 Mar 22 03:38:12 03 | L05 Pre-W3 66  | 14:08:43.7  53:35:30 2000 |  180 | r | 1.23 | 0.77 0.88  1431 |P 2 V Q|
789170 | 05AQ03 Apr 15 02:42:59 05 | L02 W3.-1-3    | 14:11:59.0  51:42:01 2000 |  615 | i | 1.25 | 0.68 0.75  4869 |A 1 V Q|
789171 | 05AQ03 Apr 15 02:54:06 05 | L02 W3.-1-3    | 14:12:03.0  51:41:31 2000 |  615 | i | 1.27 | 0.64 0.81  4787 |A 1 V Q|
789173 | 05AQ03 Apr 15 03:09:15 05 | L02 W3.-1-2    | 14:11:54.4  52:38:31 2000 |  500 | g | 1.31 | 0.76 0.82   945 |A 1 V D|
789174 | 05AQ03 Apr 15 03:18:26 05 | L02 W3.-1-2    | 14:11:52.0  52:38:01 2000 |  500 | g | 1.33 | 0.78 0.86   961 |A 2 V D|
789175 | 05AQ03 Apr 15 03:27:37 05 | L02 W3.-1-2    | 14:11:55.3  52:37:01 2000 |  500 | g | 1.36 | 0.86 0.93  1023 |A 5 O D|
789176 | 05AQ03 Apr 15 03:36:48 05 | L02 W3.-1-2    | 14:11:56.8  52:39:01 2000 |  500 | g | 1.38 | 0.86 0.90   980 |A 2 V D|
789177 | 05AQ03 Apr 15 03:46:00 05 | L02 W3.-1-2    | 14:11:53.5  52:40:01 2000 |  500 | g | 1.41 | 0.96 1.02   961 |A 2 V D|
789178 | 05AQ03 Apr 15 03:55:12 05 | L02 W3.-1-2    | 14:11:55.3  52:37:01 2000 |  500 | g | 1.44 | 0.92 1.07   962 |A 5 O D|
789222 | 05AQ03 Apr 16 02:37:14 05 | L02 W3.-1-2    | 14:11:54.4  52:38:31 2000 |  300 | i | 1.26 | 1.77 1.80  2227 |A 5 O D|
792425 | 05AQ04 May 05 22:08:01 05 | L02 W3.-1-1    | 14:11:47.1  53:34:31 2000 |  500 | g | 1.28 | 0.70 0.73   963 |P 1 V Q|
792426 | 05AQ04 May 05 22:17:12 05 | L02 W3.-1-1    | 14:11:44.6  53:34:01 2000 |  500 | g | 1.26 | 0.69 0.73   924 |P 1 V Q|
792427 | 05AQ04 May 05 22:26:24 05 | L02 W3.-1-1    | 14:11:48.0  53:33:01 2000 |  500 | g | 1.25 | 0.68 0.71   940 |P 1 V Q|
792428 | 05AQ04 May 05 22:35:36 05 | L02 W3.-1-1    | 14:11:49.6  53:35:01 2000 |  500 | g | 1.24 | 0.67 0.70   922 |P 1 V Q|
792429 | 05AQ04 May 05 22:44:50 05 | L02 W3.-1-1    | 14:11:46.2  53:36:01 2000 |  500 | g | 1.23 | 0.71 0.76   920 |P 1 V Q|
792430 | 05AQ04 May 05 22:57:21 05 | L02 W3.-1-2    | 14:11:54.4  52:38:31 2000 |  615 | i | 1.21 | 0.56 0.66  5027 |P 1 V Q|
792431 | 05AQ04 May 05 23:08:28 05 | L02 W3.-1-2    | 14:11:52.0  52:38:01 2000 |  615 | i | 1.20 | 0.65 0.84  4961 |P 1 V Q|
792432 | 05AQ04 May 05 23:19:35 05 | L02 W3.-1-2    | 14:11:55.3  52:37:01 2000 |  615 | i | 1.20 | 0.68 0.71  5093 |P 1 V Q|
792433 | 05AQ04 May 05 23:30:44 05 | L02 W3.-1-2    | 14:11:56.8  52:39:01 2000 |  615 | i | 1.19 | 0.68 0.67  5244 |P 1 V Q|
792434 | 05AQ04 May 05 23:41:50 05 | L02 W3.-1-2    | 14:11:53.5  52:40:01 2000 |  615 | i | 1.19 | 0.86 0.80  5246 |P 1 V Q|
792435 | 05AQ04 May 05 23:52:54 05 | L02 W3.-1-2    | 14:11:52.8  52:39:31 2000 |  615 | i | 1.19 | 0.81 0.77  5146 |P 1 V Q|
792436 | 05AQ04 May 06 00:04:15 05 | L02 W3.-1-2    | 14:11:56.1  52:37:31 2000 |  615 | i | 1.19 | 0.68 0.67  4641 |A 5 O Q|
792438 | 05AQ04 May 06 00:25:37 05 | L02 W3.-1-2    | 14:11:56.1  52:37:30 2000 |  615 | i | 1.20 | 0.54 0.55  5182 |P 1 V Q|
792439 | 05AQ04 May 06 00:36:42 05 | L02 W3.-1-1    | 14:11:47.1  53:34:31 2000 |  615 | i | 1.22 | 0.55 0.55  5443 |P 1 V Q|
792440 | 05AQ04 May 06 00:47:49 05 | L02 W3.-1-1    | 14:11:44.6  53:34:01 2000 |  615 | i | 1.23 | 0.52 0.53  5385 |P 1 V Q|
792441 | 05AQ04 May 06 00:58:56 05 | L02 W3.-1-1    | 14:11:48.0  53:33:01 2000 |  615 | i | 1.24 | 0.52 0.55  4931 |P 1 V Q|
792442 | 05AQ04 May 06 01:10:03 05 | L02 W3.-1-1    | 14:11:49.6  53:35:01 2000 |  615 | i | 1.26 | 0.60 0.62  5198 |P 1 V Q|
792443 | 05AQ04 May 06 01:21:11 05 | L02 W3.-1-1    | 14:11:46.2  53:36:01 2000 |  615 | i | 1.27 | 0.57 0.61  5268 |P 1 V Q|
792444 | 05AQ04 May 06 01:32:18 05 | L02 W3.-1-1    | 14:11:45.4  53:35:31 2000 |  615 | i | 1.29 | 0.60 0.64  5828 |P 1 V Q|
792445 | 05AQ04 May 06 01:43:24 05 | L02 W3.-1-1    | 14:11:48.8  53:33:31 2000 |  615 | i | 1.31 | 0.55 0.68  6262 |P 1 V Q|
792446 | 05AQ04 May 06 01:54:00 05 | L02 W3.-3-3    | 14:00:16.2  51:42:31 2000 |  500 | r | 1.35 | 0.65 0.69  2020 |P 1 V Q|
792447 | 05AQ04 May 06 02:03:11 05 | L02 W3.-3-3    | 14:00:19.8  51:40:16 2000 |  500 | r | 1.37 | 0.68 0.71  2009 |P 1 V Q|
792448 | 05AQ04 May 06 02:12:26 05 | L02 W3.-3-2    | 13:59:55.4  52:38:31 2000 |  500 | r | 1.41 | 0.67 0.72  2126 |P 1 V Q|
792449 | 05AQ04 May 06 02:21:39 05 | L02 W3.-3-2    | 13:59:59.0  52:36:16 2000 |  500 | r | 1.44 | 0.65 0.70  2162 |P 1 V Q|
792617 | 05AQ04 May 07 00:54:10 05 | L02 W3.-1-0    | 14:11:39.4  54:30:31 2000 |  615 | i | 1.26 | 0.47 0.50  6058 |P 1 V Q|
792618 | 05AQ04 May 07 01:05:18 05 | L02 W3.-1-0    | 14:11:36.8  54:30:01 2000 |  615 | i | 1.27 | 0.55 0.58  6187 |P 1 V Q|
792619 | 05AQ04 May 07 01:16:28 05 | L02 W3.-1-0    | 14:11:40.3  54:29:01 2000 |  615 | i | 1.29 | 0.55 0.59  6362 |P 1 V Q|
792620 | 05AQ04 May 07 01:27:35 05 | L02 W3.-1-0    | 14:11:41.9  54:31:01 2000 |  615 | i | 1.30 | 0.56 0.60  6510 |P 1 V Q|
792621 | 05AQ04 May 07 01:38:44 05 | L02 W3.-1-0    | 14:11:38.4  54:32:01 2000 |  615 | i | 1.33 | 0.65 0.57  6479 |P 1 V Q|
792622 | 05AQ04 May 07 01:49:52 05 | L02 W3.-1-0    | 14:11:37.6  54:31:31 2000 |  615 | i | 1.35 | 0.69 0.60  6647 |P 1 V Q|
792623 | 05AQ04 May 07 02:00:59 05 | L02 W3.-1-0    | 14:11:41.1  54:29:31 2000 |  615 | i | 1.38 | 0.54 0.58  7528 |P 1 V Q|
792935 | 05AQ04 May 09 21:53:26 05 | L02 W3.-2-0    | 14:05:24.7  54:30:31 2000 |  500 | g | 1.28 | 0.66 0.72  1007 |P 1 V Q|
792936 | 05AQ04 May 09 22:02:39 05 | L02 W3.-2-0    | 14:05:22.2  54:30:01 2000 |  500 | g | 1.27 | 0.66 0.75  1004 |P 1 V Q|
792937 | 05AQ04 May 09 22:11:52 05 | L02 W3.-2-0    | 14:05:25.7  54:29:01 2000 |  500 | g | 1.25 | 0.75 0.83  1001 |P 1 V Q|
792938 | 05AQ04 May 09 22:21:05 05 | L02 W3.-2-0    | 14:05:27.3  54:31:01 2000 |  500 | g | 1.25 | 0.86 0.91  1027 |P 1 V Q|
792939 | 05AQ04 May 09 22:30:19 05 | L02 W3.-2-0    | 14:05:23.8  54:32:01 2000 |  500 | g | 1.24 | 0.75 0.81  1024 |P 1 V Q|
792941 | 05AQ04 May 09 22:46:35 05 | L02 W3.-3-3    | 14:00:16.2  51:42:30 2000 |  500 | g | 1.19 | 0.88 0.92  1041 |P 1 V Q|
792942 | 05AQ04 May 09 22:55:46 05 | L02 W3.-3-3    | 14:00:13.9  51:42:01 2000 |  500 | g | 1.18 | 0.80 0.87  1057 |P 1 V Q|
792943 | 05AQ04 May 09 23:04:58 05 | L02 W3.-3-3    | 14:00:17.1  51:41:01 2000 |  500 | g | 1.18 | 0.77 0.84  1050 |P 1 V Q|
792944 | 05AQ04 May 09 23:14:10 05 | L02 W3.-3-3    | 14:00:18.6  51:43:01 2000 |  500 | g | 1.18 | 0.80 0.86  1063 |P 1 V Q|
792945 | 05AQ04 May 09 23:23:22 05 | L02 W3.-3-3    | 14:00:15.4  51:44:01 2000 |  500 | g | 1.18 | 0.79 0.87  1075 |P 1 V Q|
792946 | 05AQ04 May 09 23:35:57 05 | L02 W3.-2-3    | 14:06:08.8  51:42:31 2000 |  615 | i | 1.18 | 0.75 0.84  4100 |P 1 V Q|
792947 | 05AQ04 May 09 23:47:05 05 | L02 W3.-2-3    | 14:06:06.4  51:42:01 2000 |  615 | i | 1.18 | 0.76 0.87  4089 |P 1 V Q|
792948 | 05AQ04 May 09 23:58:13 05 | L02 W3.-2-3    | 14:06:09.7  51:41:01 2000 |  615 | i | 1.19 | 0.61 0.77  4370 |P 1 V Q|
792949 | 05AQ04 May 10 00:09:21 05 | L02 W3.-2-3    | 14:06:11.2  51:43:01 2000 |  615 | i | 1.19 | 0.69 0.79  4563 |P 1 V Q|
792950 | 05AQ04 May 10 00:20:28 05 | L02 W3.-2-3    | 14:06:07.9  51:44:01 2000 |  615 | i | 1.20 | 0.77 0.91  4905 |P 1 V Q|
792951 | 05AQ04 May 10 00:31:36 05 | L02 W3.-2-3    | 14:06:07.2  51:43:30 2000 |  615 | i | 1.21 | 0.77 0.82  5419 |P 1 V Q|
792952 | 05AQ04 May 10 00:42:44 05 | L02 W3.-2-3    | 14:06:10.4  51:41:31 2000 |  615 | i | 1.22 | 0.77 0.81  5365 |P 1 V Q|
792953 | 05AQ04 May 10 00:53:25 05 | L02 W3.-3-0    | 13:59:10.1  54:30:31 2000 |  500 | r | 1.29 | 0.66 0.71  1628 |P 1 V Q|
792954 | 05AQ04 May 10 01:02:38 05 | L02 W3.-3-0    | 13:59:13.9  54:28:16 2000 |  500 | r | 1.31 | 0.61 0.64  1628 |P 1 V Q|
793051 | 05AQ04 May 10 21:37:39 05 | L02 W3.-2-2    | 14:05:54.9  52:38:31 2000 |  615 | i | 1.28 | 0.69 0.75  4229 |P 1 V Q|
793052 | 05AQ04 May 10 21:48:45 05 | L02 W3.-2-2    | 14:05:52.5  52:38:01 2000 |  615 | i | 1.26 | 0.66 0.72  4265 |P 1 V Q|
793053 | 05AQ04 May 10 21:59:52 05 | L02 W3.-2-2    | 14:05:55.8  52:37:01 2000 |  615 | i | 1.24 | 0.72 0.80  4328 |P 1 V Q|
793054 | 05AQ04 May 10 22:10:58 05 | L02 W3.-2-2    | 14:05:57.3  52:39:01 2000 |  615 | i | 1.23 | 0.63 0.73  4398 |P 1 V Q|
793055 | 05AQ04 May 10 22:22:06 05 | L02 W3.-2-2    | 14:05:54.0  52:40:01 2000 |  615 | i | 1.22 | 0.66 0.70  4572 |P 1 V Q|
793056 | 05AQ04 May 10 22:33:11 05 | L02 W3.-2-2    | 14:05:53.2  52:39:31 2000 |  615 | i | 1.21 | 0.62 0.66  4716 |P 1 V Q|
793057 | 05AQ04 May 10 22:44:18 05 | L02 W3.-2-2    | 14:05:56.5  52:37:31 2000 |  615 | i | 1.20 | 0.62 0.67  4734 |P 1 V Q|
793058 | 05AQ04 May 10 22:55:24 05 | L02 W3.-2-1    | 14:05:40.2  53:34:31 2000 |  615 | i | 1.21 | 0.76 0.79  4875 |P 1 V Q|
793059 | 05AQ04 May 10 23:06:39 05 | L02 W3.-2-1    | 14:05:37.8  53:34:00 2000 |  615 | i | 1.20 | 0.56 0.59  4954 |P 1 V Q|
793060 | 05AQ04 May 10 23:17:46 05 | L02 W3.-2-1    | 14:05:41.1  53:33:01 2000 |  615 | i | 1.20 | 0.59 0.62  5038 |P 1 V Q|
793061 | 05AQ04 May 10 23:29:04 05 | L02 W3.-2-1    | 14:05:42.7  53:35:01 2000 |  615 | i | 1.20 | 0.61 0.65  5311 |P 1 V Q|
793062 | 05AQ04 May 10 23:40:10 05 | L02 W3.-2-1    | 14:05:39.3  53:36:01 2000 |  615 | i | 1.21 | 0.90 0.97  5525 |P 1 V Q|
793063 | 05AQ04 May 10 23:51:17 05 | L02 W3.-2-1    | 14:05:38.5  53:35:31 2000 |  615 | i | 1.21 | 0.84 0.87  5726 |P 1 V Q|
793064 | 05AQ04 May 11 00:05:20 05 | L02 W3.-2-1    | 14:05:41.9  53:33:30 2000 |  615 | i | 1.22 | 0.64 0.68  5941 |P 1 V Q|
793065 | 05AQ04 May 11 00:18:17 05 | L02 W3.-2-0    | 14:05:24.7  54:30:30 2000 |  615 | i | 1.24 | 0.74 0.78  6206 |P 1 V Q|
793066 | 05AQ04 May 11 00:29:21 05 | L02 W3.-2-0    | 14:05:22.2  54:30:01 2000 |  615 | i | 1.25 | 0.68 0.81  6584 |P 1 V Q|
793067 | 05AQ04 May 11 00:40:25 05 | L02 W3.-2-0    | 14:05:25.7  54:29:01 2000 |  615 | i | 1.27 | 1.20 1.13  6982 |P 2 V Q|
793068 | 05AQ04 May 11 00:51:31 05 | L02 W3.-2-0    | 14:05:27.3  54:31:01 2000 |  615 | i | 1.28 | 0.74 0.78  7150 |P 1 V Q|
793069 | 05AQ04 May 11 01:02:39 05 | L02 W3.-2-0    | 14:05:23.8  54:32:01 2000 |  615 | i | 1.30 | 0.75 0.91  7326 |P 1 V Q|
793070 | 05AQ04 May 11 01:13:43 05 | L02 W3.-2-0    | 14:05:23.0  54:31:31 2000 |  615 | i | 1.32 | 0.81 0.85  7578 |P 1 V Q|
793071 | 05AQ04 May 11 01:24:49 05 | L02 W3.-2-0    | 14:05:26.5  54:29:31 2000 |  615 | i | 1.34 | 0.73 0.90  7509 |P 1 V Q|
793176 | 05AQ04 May 11 23:37:25 05 | L02 W3.-3-2    | 13:59:55.4  52:38:30 2000 |  500 | g | 1.20 | 0.68 0.70  1235 |P 1 V Q|
793177 | 05AQ04 May 11 23:46:37 05 | L02 W3.-3-2    | 13:59:53.0  52:38:01 2000 |  500 | g | 1.20 | 0.59 0.62  1236 |P 1 V Q|
793178 | 05AQ04 May 11 23:55:48 05 | L02 W3.-3-2    | 13:59:56.3  52:37:01 2000 |  500 | g | 1.21 | 0.58 0.61  1223 |P 1 V Q|
793179 | 05AQ04 May 12 00:05:00 05 | L02 W3.-3-2    | 13:59:57.8  52:39:01 2000 |  500 | g | 1.21 | 0.75 0.76  1245 |P 1 V Q|
793180 | 05AQ04 May 12 00:14:12 05 | L02 W3.-3-2    | 13:59:54.5  52:40:01 2000 |  500 | g | 1.22 | 0.71 0.73  1274 |P 1 V Q|
793316 | 05AQ04 May 12 21:50:39 05 | L02 W3.-3-3    | 14:00:16.2  51:42:31 2000 |  615 | i | 1.23 | 0.46 0.50  4191 |P 1 V Q|
793317 | 05AQ04 May 12 22:01:44 05 | L02 W3.-3-3    | 14:00:13.9  51:42:01 2000 |  615 | i | 1.21 | 0.48 0.58  4117 |P 1 V Q|
793318 | 05AQ04 May 12 22:12:50 05 | L02 W3.-3-3    | 14:00:17.1  51:41:01 2000 |  615 | i | 1.20 | 0.50 0.53  4009 |P 1 V Q|
793319 | 05AQ04 May 12 22:23:57 05 | L02 W3.-3-3    | 14:00:18.6  51:43:01 2000 |  615 | i | 1.19 | 0.49 0.54  3883 |P 1 V Q|
793320 | 05AQ04 May 12 22:35:03 05 | L02 W3.-3-3    | 14:00:15.4  51:44:01 2000 |  615 | i | 1.19 | 0.51 0.57  4249 |P 1 V Q|
793321 | 05AQ04 May 12 22:46:10 05 | L02 W3.-3-3    | 14:00:14.6  51:43:31 2000 |  615 | i | 1.18 | 0.48 0.61  4113 |P 1 V Q|
793322 | 05AQ04 May 12 22:57:16 05 | L02 W3.-3-3    | 14:00:17.8  51:41:31 2000 |  615 | i | 1.18 | 0.49 0.54  4124 |P 1 V Q|
793323 | 05AQ04 May 12 23:08:30 05 | L02 W3.-3-2    | 13:59:55.4  52:38:30 2000 |  615 | i | 1.19 | 0.54 0.64  4098 |P 1 V Q|
793324 | 05AQ04 May 12 23:19:38 05 | L02 W3.-3-2    | 13:59:53.0  52:38:01 2000 |  615 | i | 1.19 | 0.54 0.60  4062 |P 1 V Q|
793325 | 05AQ04 May 12 23:30:44 05 | L02 W3.-3-2    | 13:59:56.2  52:37:01 2000 |  615 | i | 1.19 | 0.58 0.66  4133 |P 1 V Q|
793326 | 05AQ04 May 12 23:41:52 05 | L02 W3.-3-2    | 13:59:57.8  52:39:01 2000 |  615 | i | 1.20 | 0.52 0.56  4066 |P 1 V Q|
793327 | 05AQ04 May 12 23:52:58 05 | L02 W3.-3-2    | 13:59:54.5  52:40:01 2000 |  615 | i | 1.21 | 0.50 0.53  4175 |P 1 V Q|
793328 | 05AQ04 May 13 00:04:04 05 | L02 W3.-3-2    | 13:59:53.7  52:39:31 2000 |  615 | i | 1.22 | 0.46 0.54  4466 |P 1 V Q|
793329 | 05AQ04 May 13 00:23:14 05 | L02 W3.-3-2    | 13:59:57.0  52:37:31 2000 |  615 | i | 1.24 | 0.54 0.58  5158 |P 1 V Q|
793330 | 05AQ04 May 13 00:33:46 05 | L02 W3.-3-0    | 13:59:10.1  54:30:31 2000 |  500 | g | 1.28 | 0.73 0.78   906 |P 1 V Q|
793331 | 05AQ04 May 13 00:42:57 05 | L02 W3.-3-0    | 13:59:07.6  54:30:01 2000 |  500 | g | 1.29 | 0.70 0.75   914 |P 1 V Q|
793332 | 05AQ04 May 13 00:52:09 05 | L02 W3.-3-0    | 13:59:11.1  54:29:01 2000 |  500 | g | 1.31 | 0.72 0.75   921 |P 1 V Q|
793333 | 05AQ04 May 13 01:01:20 05 | L02 W3.-3-0    | 13:59:12.7  54:31:01 2000 |  500 | g | 1.33 | 0.76 0.78   932 |P 1 V Q|
793334 | 05AQ04 May 13 01:10:32 05 | L02 W3.-3-0    | 13:59:09.2  54:32:01 2000 |  500 | g | 1.35 | 0.87 0.92   938 |P 1 V Q|
793456 | 05AQ04 May 13 21:17:32 05 | L02 W3.-3-0    | 13:59:10.1  54:30:31 2000 |  615 | i | 1.31 | 0.54 0.55  2826 |A 1 V Q|
793457 | 05AQ04 May 13 21:28:39 05 | L02 W3.-3-0    | 13:59:07.6  54:30:01 2000 |  615 | i | 1.29 | 0.55 0.56  2828 |A 1 V Q|
793458 | 05AQ04 May 13 21:41:04 05 | L02 W3.-3-0    | 13:59:11.1  54:29:01 2000 |  615 | i | 1.27 | 0.57 0.58  2914 |A 1 V Q|
793459 | 05AQ04 May 13 21:55:51 05 | L02 W3.-3-0    | 13:59:12.7  54:31:01 2000 |  615 | i | 1.25 | 0.53 0.54  3138 |A 1 V Q|
793460 | 05AQ04 May 13 22:06:59 05 | L02 W3.-3-0    | 13:59:09.2  54:32:01 2000 |  615 | i | 1.24 | 0.54 0.56  3402 |A 1 V Q|
793461 | 05AQ04 May 13 22:18:07 05 | L02 W3.-3-0    | 13:59:08.4  54:31:31 2000 |  615 | i | 1.23 | 0.53 0.55  3484 |A 1 V Q|
793462 | 05AQ04 May 13 22:29:14 05 | L02 W3.-3-0    | 13:59:11.9  54:29:31 2000 |  615 | i | 1.22 | 0.54 0.57  3838 |A 1 V Q|
793624 | 05AQ04 May 15 20:53:59 05 | L05 W3.+2+1    | 14:30:39.5  55:26:31 2000 |  615 | i | 1.43 | 0.91 0.97  4223 |P 2 O Q|
793625 | 05AQ04 May 15 21:05:04 05 | L05 W3.+2+1    | 14:30:36.9  55:26:01 2000 |  615 | i | 1.40 | 0.97 1.03  4136 |P 3 O Q|
793626 | 05AQ04 May 15 21:16:11 05 | L05 W3.+2+1    | 14:30:40.5  55:25:01 2000 |  615 | i | 1.37 | 0.96 1.03  4003 |P 3 O Q|
793628 | 05AQ04 May 15 21:39:53 05 | L05 W3.+2+1    | 14:30:42.1  55:27:01 2000 |  615 | i | 1.32 | 0.83 0.84  4110 |P 1 O Q|
793629 | 05AQ04 May 15 21:51:01 05 | L05 W3.+2+1    | 14:30:38.6  55:28:01 2000 |  615 | i | 1.30 | 0.94 0.95  4081 |P 3 O Q|
793630 | 05AQ04 May 15 22:02:08 05 | L05 W3.+2+1    | 14:30:37.8  55:27:31 2000 |  615 | i | 1.29 | 0.92 0.93  3973 |P 3 O Q|
793631 | 05AQ04 May 15 22:16:56 05 | L05 W3.+2+1    | 14:30:41.3  55:25:31 2000 |  615 | i | 1.27 | 0.83 0.86  3968 |P 1 O Q|
793643 | 05AQ04 May 15 23:20:02 05 | L02 Pre-W3_33  | 14:03:03.9  52:10:31 2000 |  180 | r | 1.19 | 0.90 0.79   776 |P 1 V Q|
793644 | 05AQ04 May 15 23:23:53 05 | L02 Pre-W3_34  | 14:02:55.1  52:38:31 2000 |  180 | r | 1.20 | 0.75 0.79   793 |P 1 V Q|
793645 | 05AQ04 May 15 23:27:45 05 | L02 Pre-W3_35  | 14:02:46.1  53:06:29 2000 |  180 | r | 1.21 | 0.83 0.86   811 |P 1 V Q|
793647 | 05AQ04 May 15 23:45:16 05 | L02 Pre-W3_33  | 14:03:03.9  52:10:31 2000 |  180 | r | 1.21 | 0.93 0.85   846 |P 1 V Q|
793648 | 05AQ04 May 15 23:50:03 05 | L02 Pre-W3_34  | 14:02:55.1  52:38:31 2000 |  180 | r | 1.22 | 0.85 0.92   852 |P 1 V Q|
793649 | 05AQ04 May 15 23:53:55 05 | L02 Pre-W3_35  | 14:02:46.1  53:06:30 2000 |  180 | r | 1.23 | 0.82 0.87   853 |P 1 V Q|
793650 | 05AQ04 May 15 23:57:46 05 | L02 Pre-W3_36  | 14:02:36.8  53:34:30 2000 |  180 | r | 1.24 | 0.82 0.86   859 |P 1 V Q|
793651 | 05AQ04 May 16 00:01:37 05 | L02 Pre-W3_37  | 14:02:27.3  54:02:30 2000 |  180 | r | 1.25 | 0.69 0.75   870 |P 1 V Q|
793652 | 05AQ04 May 16 00:05:29 05 | L02 Pre-W3_38  | 14:02:17.4  54:30:30 2000 |  180 | r | 1.26 | 0.75 0.79   864 |P 1 V Q|
793653 | 05AQ04 May 16 00:09:30 05 | L02 Pre-W3_39  | 14:02:07.4  54:58:31 2000 |  180 | r | 1.27 | 0.76 0.79   852 |P 1 V Q|
793654 | 05AQ04 May 16 00:13:29 05 | L02 Pre-W3_46  | 14:06:15.5  51:14:31 2000 |  180 | r | 1.22 | 0.74 0.78   822 |P 1 V Q|
793655 | 05AQ04 May 16 00:17:21 05 | L02 Pre-W3_47  | 14:06:08.8  51:42:31 2000 |  180 | r | 1.23 | 0.76 0.81   814 |P 1 V Q|
793656 | 05AQ04 May 16 00:21:14 05 | L02 Pre-W3_48  | 14:06:01.9  52:10:31 2000 |  180 | r | 1.24 | 0.74 0.81   799 |P 1 V Q|
793657 | 05AQ04 May 16 00:25:10 05 | L02 Pre-W3_49  | 14:05:54.9  52:38:31 2000 |  180 | r | 1.26 | 0.90 0.95   806 |P 2 V Q|
793658 | 05AQ04 May 16 00:30:41 05 | L02 Pre-W3_49  | 14:05:54.9  52:38:30 2000 |  180 | r | 1.26 | 0.77 0.83   793 |P 1 V Q|
793659 | 05AQ04 May 16 00:36:18 05 | L02 Pre-W3_50  | 14:05:47.7  53:06:30 2000 |  180 | r | 1.28 | 0.84 0.90   784 |P 1 V Q|
793660 | 05AQ04 May 16 00:40:09 05 | L02 Pre-W3_51  | 14:05:40.2  53:34:30 2000 |  180 | r | 1.29 | 0.84 0.89   770 |P 1 V Q|
793661 | 05AQ04 May 16 00:44:00 05 | L02 Pre-W3_52  | 14:05:32.6  54:02:30 2000 |  180 | r | 1.31 | 0.98 1.04   772 |P 1 V Q|
793662 | 05AQ04 May 16 00:48:07 05 | L02 Pre-W3_53  | 14:05:24.7  54:30:30 2000 |  180 | r | 1.32 | 1.40 1.41   757 |P 2 V Q|
793663 | 05AQ04 May 16 00:51:59 05 | L02 Pre-W3_54  | 14:05:16.7  54:58:31 2000 |  180 | r | 1.34 | 0.88 1.06   753 |P 1 V Q|
793664 | 05AQ04 May 16 00:57:49 05 | L02 Pre-W3_53  | 14:05:24.7  54:30:30 2000 |  180 | r | 1.34 | 0.99 1.07   743 |P 1 V Q|
793666 | 05AQ04 May 16 01:07:39 05 | L02 Pre-W3_61  | 14:09:10.1  51:14:31 2000 |  180 | r | 1.31 | 0.73 0.78   676 |P 1 V Q|
793667 | 05AQ04 May 16 01:11:30 05 | L02 Pre-W3_62  | 14:09:05.1  51:42:31 2000 |  180 | r | 1.33 | 0.83 0.88   663 |P 1 V Q|
793668 | 05AQ04 May 16 01:15:28 05 | L02 Pre-W3_63  | 14:09:00.0  52:10:31 2000 |  180 | r | 1.35 | 0.76 0.80   646 |P 1 V Q|
793669 | 05AQ04 May 16 01:19:19 05 | L02 Pre-W3_64  | 14:08:54.7  52:38:31 2000 |  180 | r | 1.36 | 0.71 0.75   633 |P 1 V Q|
793670 | 05AQ04 May 16 01:23:10 05 | L02 Pre-W3_65  | 14:08:49.2  53:06:30 2000 |  180 | r | 1.38 | 0.77 0.82   613 |P 1 V Q|
793671 | 05AQ04 May 16 01:27:02 05 | L02 Pre-W3_66  | 14:08:43.7  53:34:30 2000 |  180 | r | 1.40 | 0.76 0.81   602 |P 1 V Q|
793672 | 05AQ04 May 16 01:30:53 05 | L02 Pre-W3_67  | 14:08:37.9  54:02:30 2000 |  180 | r | 1.41 | 0.86 0.91   605 |P 1 V Q|
793673 | 05AQ04 May 16 01:34:45 05 | L02 Pre-W3_68  | 14:08:32.0  54:30:31 2000 |  180 | r | 1.43 | 0.84 0.94   603 |P 1 V Q|
793674 | 05AQ04 May 16 01:38:42 05 | L02 Pre-W3_69  | 14:08:26.0  54:58:31 2000 |  180 | r | 1.45 | 0.80 0.86   606 |P 1 V Q|
793675 | 05AQ04 May 16 01:42:44 05 | L02 Pre-W3_76  | 14:12:04.7  51:14:31 2000 |  180 | r | 1.41 | 0.78 0.82   587 |P 1 V Q|
793676 | 05AQ04 May 16 01:46:43 05 | L02 Pre-W3_77  | 14:12:01.4  51:42:31 2000 |  180 | r | 1.42 | 0.92 0.96   597 |P 1 V Q|
793677 | 05AQ04 May 16 01:50:35 05 | L02 Pre-W3_78  | 14:11:57.9  52:10:31 2000 |  180 | r | 1.44 | 0.83 0.87   595 |P 1 V Q|
793678 | 05AQ04 May 16 01:54:32 05 | L02 Pre-W3_79  | 14:11:54.4  52:38:31 2000 |  180 | r | 1.46 | 0.88 0.91   589 |P 1 V Q|
793679 | 05AQ04 May 16 01:58:26 05 | L02 Pre-W3_80  | 14:11:50.8  53:06:30 2000 |  180 | r | 1.48 | 0.80 0.86   601 |P 1 V Q|
793680 | 05AQ04 May 16 02:05:29 05 | L02 Pre-W3_81  | 14:11:47.1  53:34:30 2000 |  180 | r | 1.52 | 0.96 1.01   628 |P 1 V Q|
793681 | 05AQ04 May 16 02:09:22 05 | L02 Pre-W3_82  | 14:11:43.3  54:02:30 2000 |  180 | r | 1.54 | 0.89 0.95   624 |P 1 V Q|
793682 | 05AQ04 May 16 02:13:15 05 | L02 Pre-W3_83  | 14:11:39.4  54:30:31 2000 |  180 | r | 1.56 | 0.99 0.94   623 |P 1 V Q|
